01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2020,Alcácer do Sal,Município,Homens,C. Serviços,,, euros,1119.0
2020,Alcácer do Sal,Município,Homens,Total,,, euros,1105.1
2020,Alcácer do Sal,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,977.2
2020,Alcácer do Sal,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,969.6
2020,Alcácer do Sal,Município,Mulheres,C. Serviços,,, euros,909.0
2020,Alcácer do Sal,Município,Mulheres,Total,,, euros,923.2
2020,Alcácer do Sal,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1128.9
2020,Alcácer do Sal,Município,Total,"B. Indústria, construção, energia e água",,, euros,988.3
2020,Alcácer do Sal,Município,Total,C. Serviços,,, euros,983.7
2020,Alcácer do Sal,Município,Total,Total,,, euros,1023.0
2020,Alcanena,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1242.5
2020,Alcanena,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1148.0
2020,Alcanena,Município,Homens,C. Serviços,,, euros,1241.0
2020,Alcanena,Município,Homens,Total,,, euros,1194.2
2020,Alcanena,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,..., euros,
2020,Alcanena,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,979.9
2020,Alcanena,Município,Mulheres,C. Serviços,,, euros,1045.2
2020,Alcanena,Município,Mulheres,Total,,, euros,1023.2
2020,Alcanena,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1236.0
2020,Alcanena,Município,Total,"B. Indústria, construção, energia e água",,, euros,1089.3
2020,Alcanena,Município,Total,C. Serviços,,, euros,1139.8
2020,Alcanena,Município,Total,Total,,, euros,1118.3
2020,Alcobaça,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,869.7
2020,Alcobaça,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1143.5
2020,Alcobaça,Município,Homens,C. Serviços,,, euros,1141.6
2020,Alcobaça,Município,Homens,Total,,, euros,1127.8
2020,Alcobaça,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,812.9
2020,Alcobaça,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,929.7
2020,Alcobaça,Município,Mulheres,C. Serviços,,, euros,938.7
2020,Alcobaça,Município,Mulheres,Total,,, euros,931.3
2020,Alcobaça,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,850.2
2020,Alcobaça,Município,Total,"B. Indústria, construção, energia e água",,, euros,1076.0
2020,Alcobaça,Município,Total,C. Serviços,,, euros,1019.5
2020,Alcobaça,Município,Total,Total,,, euros,1038.7
2020,Alcochete,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1110.3
2020,Alcochete,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1348.2
2020,Alcochete,Município,Homens,C. Serviços,,, euros,3710.7
2020,Alcochete,Município,Homens,Total,,, euros,2694.2
2020,Alcochete,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,951.4
2020,Alcochete,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1282.7
2020,Alcochete,Município,Mulheres,C. Serviços,,, euros,1078.2
2020,Alcochete,Município,Mulheres,Total,,, euros,1096.1
2020,Alcochete,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1041.2
2020,Alcochete,Município,Total,"B. Indústria, construção, energia e água",,, euros,1334.0
2020,Alcochete,Município,Total,C. Serviços,,, euros,2391.6
2020,Alcochete,Município,Total,Total,,, euros,2019.5
2020,Alcoutim,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,856.9
2020,Alcoutim,Município,Homens,"B. Indústria, construção, energia e água",,, euros,787.2
2020,Alcoutim,Município,Homens,C. Serviços,,, euros,1041.3
2020,Alcoutim,Município,Homens,Total,,, euros,942.3
2020,Alcoutim,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,886.4
2020,Alcoutim,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,756.9
2020,Alcoutim,Município,Mulheres,C. Serviços,,, euros,865.9
2020,Alcoutim,Município,Mulheres,Total,,, euros,859.3
2020,Alcoutim,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,863.0
2020,Alcoutim,Município,Total,"B. Indústria, construção, energia e água",,, euros,780.0
2020,Alcoutim,Município,Total,C. Serviços,,, euros,926.9
2020,Alcoutim,Município,Total,Total,,, euros,897.4
2020,Alenquer,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,921.8
2020,Alenquer,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1334.7
2020,Alenquer,Município,Homens,C. Serviços,,, euros,1285.8
2020,Alenquer,Município,Homens,Total,,, euros,1303.5
2020,Alenquer,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1023.3
2020,Alenquer,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1124.7
2020,Alenquer,Município,Mulheres,C. Serviços,,, euros,1022.8
2020,Alenquer,Município,Mulheres,Total,,, euros,1062.2
2020,Alenquer,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,947.7
2020,Alenquer,Município,Total,"B. Indústria, construção, energia e água",,, euros,1273.4
2020,Alenquer,Município,Total,C. Serviços,,, euros,1175.8
2020,Alenquer,Município,Total,Total,,, euros,1217.7
2020,Alfândega da Fé,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,901.1
2020,Alfândega da Fé,Município,Homens,"B. Indústria, construção, energia e água",,, euros,794.0
2020,Alfândega da Fé,Município,Homens,C. Serviços,,, euros,1001.1
2020,Alfândega da Fé,Município,Homens,Total,,, euros,920.9
2020,Alfândega da Fé,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,869.3
2020,Alfândega da Fé,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,749.7
2020,Alfândega da Fé,Município,Mulheres,C. Serviços,,, euros,867.6
2020,Alfândega da Fé,Município,Mulheres,Total,,, euros,859.5
2020,Alfândega da Fé,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,893.8
2020,Alfândega da Fé,Município,Total,"B. Indústria, construção, energia e água",,, euros,786.4
2020,Alfândega da Fé,Município,Total,C. Serviços,,, euros,918.1
2020,Alfândega da Fé,Município,Total,Total,,, euros,889.9
2020,Alijó,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1025.1
2020,Alijó,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1101.7
2020,Alijó,Município,Homens,C. Serviços,,, euros,957.7
2020,Alijó,Município,Homens,Total,,, euros,1016.1
2020,Alijó,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,867.5
2020,Alijó,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1000.9
2020,Alijó,Município,Mulheres,C. Serviços,,, euros,855.7
2020,Alijó,Município,Mulheres,Total,,, euros,883.1
2020,Alijó,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,985.1
2020,Alijó,Município,Total,"B. Indústria, construção, energia e água",,, euros,1066.3
2020,Alijó,Município,Total,C. Serviços,,, euros,897.4
2020,Alijó,Município,Total,Total,,, euros,950.6
2020,Aljezur,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1031.9
2020,Aljezur,Município,Homens,"B. Indústria, construção, energia e água",,, euros,916.0
2020,Aljezur,Município,Homens,C. Serviços,,, euros,926.2
2020,Aljezur,Município,Homens,Total,,, euros,930.2
2020,Aljezur,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1358.4
2020,Aljezur,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,799.8
2020,Aljezur,Município,Mulheres,C. Serviços,,, euros,886.6
2020,Aljezur,Município,Mulheres,Total,,, euros,899.8
2020,Aljezur,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1153.4
2020,Aljezur,Município,Total,"B. Indústria, construção, energia e água",,, euros,894.1
2020,Aljezur,Município,Total,C. Serviços,,, euros,905.1
2020,Aljezur,Município,Total,Total,,, euros,915.7
2020,Aljustrel,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1040.0
2020,Aljustrel,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1402.9
2020,Aljustrel,Município,Homens,C. Serviços,,, euros,1287.0
2020,Aljustrel,Município,Homens,Total,,, euros,1321.1
2020,Aljustrel,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,896.6
2020,Aljustrel,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1262.8
2020,Aljustrel,Município,Mulheres,C. Serviços,,, euros,902.8
2020,Aljustrel,Município,Mulheres,Total,,, euros,959.3
2020,Aljustrel,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1018.4
2020,Aljustrel,Município,Total,"B. Indústria, construção, energia e água",,, euros,1386.1
2020,Aljustrel,Município,Total,C. Serviços,,, euros,1030.2
2020,Aljustrel,Município,Total,Total,,, euros,1193.8
2020,Almada,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,763.9
2020,Almada,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1096.4
2020,Almada,Município,Homens,C. Serviços,,, euros,1291.2
2020,Almada,Município,Homens,Total,,, euros,1237.5
2020,Almada,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,833.3
2020,Almada,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1016.7
2020,Almada,Município,Mulheres,C. Serviços,,, euros,1146.9
2020,Almada,Município,Mulheres,Total,,, euros,1139.4
2020,Almada,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,788.4
2020,Almada,Município,Total,"B. Indústria, construção, energia e água",,, euros,1080.6
2020,Almada,Município,Total,C. Serviços,,, euros,1203.4
2020,Almada,Município,Total,Total,,, euros,1184.0
2020,Almeida,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,801.7
2020,Almeida,Município,Homens,"B. Indústria, construção, energia e água",,, euros,823.7
2020,Almeida,Município,Homens,C. Serviços,,, euros,1067.1
2020,Almeida,Município,Homens,Total,,, euros,1005.7
2020,Almeida,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,929.8
2020,Almeida,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,928.7
2020,Almeida,Município,Mulheres,C. Serviços,,, euros,820.8
2020,Almeida,Município,Mulheres,Total,,, euros,825.3
2020,Almeida,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,823.0
2020,Almeida,Município,Total,"B. Indústria, construção, energia e água",,, euros,842.1
2020,Almeida,Município,Total,C. Serviços,,, euros,915.4
2020,Almeida,Município,Total,Total,,, euros,905.0
2020,Almeirim,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,954.1
2020,Almeirim,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1089.1
2020,Almeirim,Município,Homens,C. Serviços,,, euros,1035.7
2020,Almeirim,Município,Homens,Total,,, euros,1038.6
2020,Almeirim,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,931.6
2020,Almeirim,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1126.2
2020,Almeirim,Município,Mulheres,C. Serviços,,, euros,894.7
2020,Almeirim,Município,Mulheres,Total,,, euros,936.6
2020,Almeirim,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,947.5
2020,Almeirim,Município,Total,"B. Indústria, construção, energia e água",,, euros,1098.6
2020,Almeirim,Município,Total,C. Serviços,,, euros,954.1
2020,Almeirim,Município,Total,Total,,, euros,993.7
2020,Almodôvar,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,968.3
2020,Almodôvar,Município,Homens,"B. Indústria, construção, energia e água",,, euros,815.3
2020,Almodôvar,Município,Homens,C. Serviços,,, euros,1120.2
2020,Almodôvar,Município,Homens,Total,,, euros,1007.8
2020,Almodôvar,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,815.0
2020,Almodôvar,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,787.3
2020,Almodôvar,Município,Mulheres,C. Serviços,,, euros,919.5
2020,Almodôvar,Município,Mulheres,Total,,, euros,901.2
2020,Almodôvar,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,924.9
2020,Almodôvar,Município,Total,"B. Indústria, construção, energia e água",,, euros,805.8
2020,Almodôvar,Município,Total,C. Serviços,,, euros,983.5
2020,Almodôvar,Município,Total,Total,,, euros,945.4
2020,Alpiarça,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1136.6
2020,Alpiarça,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1128.7
2020,Alpiarça,Município,Homens,C. Serviços,,, euros,973.2
2020,Alpiarça,Município,Homens,Total,,, euros,1093.1
2020,Alpiarça,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1051.5
2020,Alpiarça,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,956.7
2020,Alpiarça,Município,Mulheres,C. Serviços,,, euros,822.9
2020,Alpiarça,Município,Mulheres,Total,,, euros,898.8
2020,Alpiarça,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1102.6
2020,Alpiarça,Município,Total,"B. Indústria, construção, energia e água",,, euros,1074.9
2020,Alpiarça,Município,Total,C. Serviços,,, euros,871.7
2020,Alpiarça,Município,Total,Total,,, euros,1001.3
2020,Alter do Chão,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,939.7
2020,Alter do Chão,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1122.9
2020,Alter do Chão,Município,Homens,C. Serviços,,, euros,1001.8
2020,Alter do Chão,Município,Homens,Total,,, euros,1003.2
2020,Alter do Chão,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,864.2
2020,Alter do Chão,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,842.7
2020,Alter do Chão,Município,Mulheres,C. Serviços,,, euros,886.0
2020,Alter do Chão,Município,Mulheres,Total,,, euros,882.6
2020,Alter do Chão,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,923.7
2020,Alter do Chão,Município,Total,"B. Indústria, construção, energia e água",,, euros,1078.1
2020,Alter do Chão,Município,Total,C. Serviços,,, euros,907.9
2020,Alter do Chão,Município,Total,Total,,, euros,932.6
2020,Alvaiázere,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,757.3
2020,Alvaiázere,Município,Homens,"B. Indústria, construção, energia e água",,, euros,935.1
2020,Alvaiázere,Município,Homens,C. Serviços,,, euros,1062.3
2020,Alvaiázere,Município,Homens,Total,,, euros,997.8
2020,Alvaiázere,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,656.5
2020,Alvaiázere,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,871.2
2020,Alvaiázere,Município,Mulheres,C. Serviços,,, euros,878.1
2020,Alvaiázere,Município,Mulheres,Total,,, euros,870.9
2020,Alvaiázere,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,714.6
2020,Alvaiázere,Município,Total,"B. Indústria, construção, energia e água",,, euros,926.4
2020,Alvaiázere,Município,Total,C. Serviços,,, euros,972.6
2020,Alvaiázere,Município,Total,Total,,, euros,950.8
2020,Alvito,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1192.8
2020,Alvito,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1117.5
2020,Alvito,Município,Homens,C. Serviços,,, euros,1097.5
2020,Alvito,Município,Homens,Total,,, euros,1129.8
2020,Alvito,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1097.1
2020,Alvito,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,977.0
2020,Alvito,Município,Mulheres,C. Serviços,,, euros,923.7
2020,Alvito,Município,Mulheres,Total,,, euros,938.6
2020,Alvito,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1179.2
2020,Alvito,Município,Total,"B. Indústria, construção, energia e água",,, euros,1090.0
2020,Alvito,Município,Total,C. Serviços,,, euros,991.7
2020,Alvito,Município,Total,Total,,, euros,1045.4
2020,Amadora,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1445.0
2020,Amadora,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1596.4
2020,Amadora,Município,Homens,C. Serviços,,, euros,1592.3
2020,Amadora,Município,Homens,Total,,, euros,1593.2
2020,Amadora,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1257.3
2020,Amadora,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1757.9
2020,Amadora,Município,Mulheres,C. Serviços,,, euros,1287.4
2020,Amadora,Município,Mulheres,Total,,, euros,1343.4
2020,Amadora,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1382.4
2020,Amadora,Município,Total,"B. Indústria, construção, energia e água",,, euros,1645.1
2020,Amadora,Município,Total,C. Serviços,,, euros,1438.9
2020,Amadora,Município,Total,Total,,, euros,1476.8
2020,Amarante,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,763.6
2020,Amarante,Município,Homens,"B. Indústria, construção, energia e água",,, euros,948.4
2020,Amarante,Município,Homens,C. Serviços,,, euros,1054.8
2020,Amarante,Município,Homens,Total,,, euros,980.3
2020,Amarante,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,800.2
2020,Amarante,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,833.3
2020,Amarante,Município,Mulheres,C. Serviços,,, euros,929.4
2020,Amarante,Município,Mulheres,Total,,, euros,899.9
2020,Amarante,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,775.7
2020,Amarante,Município,Total,"B. Indústria, construção, energia e água",,, euros,924.8
2020,Amarante,Município,Total,C. Serviços,,, euros,985.0
2020,Amarante,Município,Total,Total,,, euros,950.6
2020,Amares,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,880.9
2020,Amares,Município,Homens,"B. Indústria, construção, energia e água",,, euros,961.1
2020,Amares,Município,Homens,C. Serviços,,, euros,1161.9
2020,Amares,Município,Homens,Total,,, euros,1045.5
2020,Amares,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,817.1
2020,Amares,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,938.1
2020,Amares,Município,Mulheres,C. Serviços,,, euros,857.7
2020,Amares,Município,Mulheres,Total,,, euros,873.0
2020,Amares,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,850.3
2020,Amares,Município,Total,"B. Indústria, construção, energia e água",,, euros,956.8
2020,Amares,Município,Total,C. Serviços,,, euros,1016.6
2020,Amares,Município,Total,Total,,, euros,984.2
2020,Anadia,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1063.4
2020,Anadia,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1130.4
2020,Anadia,Município,Homens,C. Serviços,,, euros,1097.8
2020,Anadia,Município,Homens,Total,,, euros,1119.3
2020,Anadia,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,862.4
2020,Anadia,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,985.1
2020,Anadia,Município,Mulheres,C. Serviços,,, euros,911.8
2020,Anadia,Município,Mulheres,Total,,, euros,940.6
2020,Anadia,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,995.1
2020,Anadia,Município,Total,"B. Indústria, construção, energia e água",,, euros,1080.8
2020,Anadia,Município,Total,C. Serviços,,, euros,976.9
2020,Anadia,Município,Total,Total,,, euros,1035.4
2020,Angra do Heroísmo,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,845.0
2020,Angra do Heroísmo,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1039.8
2020,Angra do Heroísmo,Município,Homens,C. Serviços,,, euros,1136.6
2020,Angra do Heroísmo,Município,Homens,Total,,, euros,1091.6
2020,Angra do Heroísmo,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,761.1
2020,Angra do Heroísmo,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1067.8
2020,Angra do Heroísmo,Município,Mulheres,C. Serviços,,, euros,1130.2
2020,Angra do Heroísmo,Município,Mulheres,Total,,, euros,1124.4
2020,Angra do Heroísmo,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,838.4
2020,Angra do Heroísmo,Município,Total,"B. Indústria, construção, energia e água",,, euros,1044.0
2020,Angra do Heroísmo,Município,Total,C. Serviços,,, euros,1133.0
2020,Angra do Heroísmo,Município,Total,Total,,, euros,1106.8
2020,Ansião,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,798.8
2020,Ansião,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1035.5
2020,Ansião,Município,Homens,C. Serviços,,, euros,1062.8
2020,Ansião,Município,Homens,Total,,, euros,1046.5
2020,Ansião,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,860.8
2020,Ansião,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,851.6
2020,Ansião,Município,Mulheres,C. Serviços,,, euros,883.9
2020,Ansião,Município,Mulheres,Total,,, euros,874.8
2020,Ansião,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,820.1
2020,Ansião,Município,Total,"B. Indústria, construção, energia e água",,, euros,970.1
2020,Ansião,Município,Total,C. Serviços,,, euros,972.2
2020,Ansião,Município,Total,Total,,, euros,969.0
2020,Arcos de Valdevez,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,845.3
2020,Arcos de Valdevez,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1079.9
2020,Arcos de Valdevez,Município,Homens,C. Serviços,,, euros,1002.9
2020,Arcos de Valdevez,Município,Homens,Total,,, euros,1050.0
2020,Arcos de Valdevez,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,773.9
2020,Arcos de Valdevez,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,946.3
2020,Arcos de Valdevez,Município,Mulheres,C. Serviços,,, euros,917.3
2020,Arcos de Valdevez,Município,Mulheres,Total,,, euros,931.1
2020,Arcos de Valdevez,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,820.6
2020,Arcos de Valdevez,Município,Total,"B. Indústria, construção, energia e água",,, euros,1014.7
2020,Arcos de Valdevez,Município,Total,C. Serviços,,, euros,948.8
2020,Arcos de Valdevez,Município,Total,Total,,, euros,985.2
2020,Arganil,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,896.1
2020,Arganil,Município,Homens,"B. Indústria, construção, energia e água",,, euros,913.9
2020,Arganil,Município,Homens,C. Serviços,,, euros,1010.3
2020,Arganil,Município,Homens,Total,,, euros,954.3
2020,Arganil,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,741.4
2020,Arganil,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,851.8
2020,Arganil,Município,Mulheres,C. Serviços,,, euros,832.0
2020,Arganil,Município,Mulheres,Total,,, euros,835.4
2020,Arganil,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,872.3
2020,Arganil,Município,Total,"B. Indústria, construção, energia e água",,, euros,895.2
2020,Arganil,Município,Total,C. Serviços,,, euros,892.7
2020,Arganil,Município,Total,Total,,, euros,893.0
2020,Armamar,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,868.2
2020,Armamar,Município,Homens,"B. Indústria, construção, energia e água",,, euros,910.2
2020,Armamar,Município,Homens,C. Serviços,,, euros,1005.5
2020,Armamar,Município,Homens,Total,,, euros,938.6
2020,Armamar,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,774.1
2020,Armamar,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,863.0
2020,Armamar,Município,Mulheres,C. Serviços,,, euros,876.8
2020,Armamar,Município,Mulheres,Total,,, euros,864.2
2020,Armamar,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,843.2
2020,Armamar,Município,Total,"B. Indústria, construção, energia e água",,, euros,898.5
2020,Armamar,Município,Total,C. Serviços,,, euros,930.8
2020,Armamar,Município,Total,Total,,, euros,906.8
2020,Arouca,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,932.8
2020,Arouca,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1065.2
2020,Arouca,Município,Homens,C. Serviços,,, euros,987.7
2020,Arouca,Município,Homens,Total,,, euros,1033.9
2020,Arouca,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,802.8
2020,Arouca,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,862.8
2020,Arouca,Município,Mulheres,C. Serviços,,, euros,896.4
2020,Arouca,Município,Mulheres,Total,,, euros,879.3
2020,Arouca,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,914.4
2020,Arouca,Município,Total,"B. Indústria, construção, energia e água",,, euros,1007.0
2020,Arouca,Município,Total,C. Serviços,,, euros,936.3
2020,Arouca,Município,Total,Total,,, euros,975.6
2020,Arraiolos,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1264.5
2020,Arraiolos,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1061.9
2020,Arraiolos,Município,Homens,C. Serviços,,, euros,1073.5
2020,Arraiolos,Município,Homens,Total,,, euros,1142.4
2020,Arraiolos,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1066.9
2020,Arraiolos,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,952.3
2020,Arraiolos,Município,Mulheres,C. Serviços,,, euros,847.8
2020,Arraiolos,Município,Mulheres,Total,,, euros,895.9
2020,Arraiolos,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1209.9
2020,Arraiolos,Município,Total,"B. Indústria, construção, energia e água",,, euros,1029.3
2020,Arraiolos,Município,Total,C. Serviços,,, euros,925.9
2020,Arraiolos,Município,Total,Total,,, euros,1024.8
2020,Arronches,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,926.5
2020,Arronches,Município,Homens,"B. Indústria, construção, energia e água",,, euros,819.3
2020,Arronches,Município,Homens,C. Serviços,,, euros,941.2
2020,Arronches,Município,Homens,Total,,, euros,917.0
2020,Arronches,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,813.2
2020,Arronches,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,769.2
2020,Arronches,Município,Mulheres,C. Serviços,,, euros,909.7
2020,Arronches,Município,Mulheres,Total,,, euros,897.8
2020,Arronches,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,916.1
2020,Arronches,Município,Total,"B. Indústria, construção, energia e água",,, euros,801.4
2020,Arronches,Município,Total,C. Serviços,,, euros,917.9
2020,Arronches,Município,Total,Total,,, euros,906.1
