01. Ano,02. Nome Região (Portugal),03. Indicador,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2017,Portugal,Ganho médio mensal,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,, euros,,1589.9
2017,Portugal,Ganho médio mensal,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,1807.4
2017,Portugal,Ganho médio mensal,02. Quadros médios,P. Educação,, euros,,1500.7
2017,Portugal,Ganho médio mensal,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,, euros,,1386.1
2017,Portugal,Ganho médio mensal,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,1641.1
2017,Portugal,Ganho médio mensal,02. Quadros médios,S. Outras atividades de serviços,, euros,,1406.4
2017,Portugal,Ganho médio mensal,02. Quadros médios,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,02. Quadros médios,Total,, euros,,1719.1
2017,Portugal,Ganho médio mensal,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,1962.9
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",, euros,,1189.8
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,, euros,,1630.6
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,, euros,,1625.0
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,2423.1
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,1553.8
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,, euros,,1262.3
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,1559.3
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,, euros,,1940.5
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",, euros,,1243.8
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,, euros,,2019.1
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,, euros,,2062.2
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,, euros,,1425.5
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",, euros,,1804.4
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,, euros,,1497.6
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,1772.8
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,, euros,,1480.7
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,, euros,,1205.7
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,1642.7
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,, euros,,1541.6
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",Total,, euros,,1601.9
2017,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,2313.9
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,949.7
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,B. Indústrias extrativas,, euros,,1703.9
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,C. Indústrias transformadoras,, euros,,1398.1
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,2833.9
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,1349.8
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,F. Construção,, euros,,1207.7
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,1362.9
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,H. Transportes e armazenagem,, euros,,1658.8
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",, euros,,872.1
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,, euros,,1551.1
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,, euros,,1957.5
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,L. Atividades imobiliárias,, euros,,1076.8
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,1270.3
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,, euros,,1138.5
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,921.5
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,P. Educação,, euros,,1013.7
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,, euros,,1014.8
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,5623.6
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,S. Outras atividades de serviços,, euros,,1078.0
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,Total,, euros,,1418.9
2017,Portugal,Ganho médio mensal,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,1957.4
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,876.0
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,B. Indústrias extrativas,, euros,,1084.1
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,C. Indústrias transformadoras,, euros,,919.3
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,2122.4
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,988.1
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,F. Construção,, euros,,845.4
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,901.3
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,H. Transportes e armazenagem,, euros,,1035.4
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"I. Alojamento, restauração e similares",, euros,,742.0
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,J. Atividades de informação e de comunicação,, euros,,1115.7
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,K. Atividades financeiras e de seguros,, euros,,1508.9
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,L. Atividades imobiliárias,, euros,,847.6
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,932.2
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,, euros,,880.0
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,822.1
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,P. Educação,, euros,,855.2
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,, euros,,772.7
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,1017.2
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,S. Outras atividades de serviços,, euros,,805.0
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,Total,, euros,,908.5
2017,Portugal,Ganho médio mensal,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,1654.2
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,741.2
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,B. Indústrias extrativas,, euros,,976.7
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,C. Indústrias transformadoras,, euros,,820.6
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,1350.1
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,829.7
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,F. Construção,, euros,,770.6
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,772.1
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,H. Transportes e armazenagem,, euros,,1003.2
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",, euros,,683.4
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,J. Atividades de informação e de comunicação,, euros,,1223.6
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,K. Atividades financeiras e de seguros,, euros,,1170.9
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,L. Atividades imobiliárias,, euros,,807.8
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,926.6
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,N. Atividades administrativas e dos serviços de apoio,, euros,,758.6
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,830.9
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,P. Educação,, euros,,699.2
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,Q. Atividades de saúde humana e apoio  social,, euros,,701.4
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,843.4
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,S. Outras atividades de serviços,, euros,,728.8
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,Total,, euros,,776.2
2017,Portugal,Ganho médio mensal,06. Profissionais semi qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,1429.1
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,701.4
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,B. Indústrias extrativas,, euros,,813.1
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,C. Indústrias transformadoras,, euros,,752.0
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,920.2
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,810.6
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,F. Construção,, euros,,702.2
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,731.7
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,H. Transportes e armazenagem,, euros,,839.1
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"I. Alojamento, restauração e similares",, euros,,654.9
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,J. Atividades de informação e de comunicação,, euros,,807.8
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,K. Atividades financeiras e de seguros,, euros,,1289.6
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,L. Atividades imobiliárias,, euros,,711.5
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,745.8
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,N. Atividades administrativas e dos serviços de apoio,, euros,,735.9
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,768.3
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,P. Educação,, euros,,665.7
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,Q. Atividades de saúde humana e apoio  social,, euros,,648.4
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,763.5
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,S. Outras atividades de serviços,, euros,,691.8
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,Total,, euros,,717.5
2017,Portugal,Ganho médio mensal,07. Profissionais não qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,877.5
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,707.5
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,B. Indústrias extrativas,, euros,,868.2
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,C. Indústrias transformadoras,, euros,,739.0
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,1030.3
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,719.0
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,F. Construção,, euros,,740.5
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,719.3
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,H. Transportes e armazenagem,, euros,,858.1
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"I. Alojamento, restauração e similares",, euros,,632.6
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,J. Atividades de informação e de comunicação,, euros,,917.6
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,K. Atividades financeiras e de seguros,, euros,,890.4
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,L. Atividades imobiliárias,, euros,,714.2
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,817.9
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,N. Atividades administrativas e dos serviços de apoio,, euros,,792.7
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,720.5
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,P. Educação,, euros,,688.0
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,Q. Atividades de saúde humana e apoio  social,, euros,,708.2
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,696.0
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,S. Outras atividades de serviços,, euros,,645.7
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,Total,, euros,,718.0
2017,Portugal,Ganho médio mensal,08. Praticantes e aprendizes,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,B. Indústrias extrativas,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,C. Indústrias transformadoras,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,F. Construção,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,H. Transportes e armazenagem,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"I. Alojamento, restauração e similares",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,J. Atividades de informação e de comunicação,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,K. Atividades financeiras e de seguros,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,L. Atividades imobiliárias,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,P. Educação,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,Q. Atividades de saúde humana e apoio  social,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,S. Outras atividades de serviços,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,09. Ignorado,Total,, euros,,0.0
2017,Portugal,Ganho médio mensal,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,0.0
2017,Portugal,Ganho médio mensal,Total,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,850.4
2017,Portugal,Ganho médio mensal,Total,B. Indústrias extrativas,, euros,,1296.0
2017,Portugal,Ganho médio mensal,Total,C. Indústrias transformadoras,, euros,,1068.4
2017,Portugal,Ganho médio mensal,Total,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,2914.7
2017,Portugal,Ganho médio mensal,Total,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,1108.5
2017,Portugal,Ganho médio mensal,Total,F. Construção,, euros,,967.0
2017,Portugal,Ganho médio mensal,Total,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,1066.6
2017,Portugal,Ganho médio mensal,Total,H. Transportes e armazenagem,, euros,,1384.8
2017,Portugal,Ganho médio mensal,Total,"I. Alojamento, restauração e similares",, euros,,788.3
2017,Portugal,Ganho médio mensal,Total,J. Atividades de informação e de comunicação,, euros,,1808.6
2017,Portugal,Ganho médio mensal,Total,K. Atividades financeiras e de seguros,, euros,,2305.2
2017,Portugal,Ganho médio mensal,Total,L. Atividades imobiliárias,, euros,,1115.0
2017,Portugal,Ganho médio mensal,Total,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,1414.1
2017,Portugal,Ganho médio mensal,Total,N. Atividades administrativas e dos serviços de apoio,, euros,,940.2
2017,Portugal,Ganho médio mensal,Total,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,1056.2
2017,Portugal,Ganho médio mensal,Total,P. Educação,, euros,,1243.1
2017,Portugal,Ganho médio mensal,Total,Q. Atividades de saúde humana e apoio  social,, euros,,1009.0
2017,Portugal,Ganho médio mensal,Total,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,1799.0
2017,Portugal,Ganho médio mensal,Total,S. Outras atividades de serviços,, euros,,994.5
2017,Portugal,Ganho médio mensal,Total,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2017,Portugal,Ganho médio mensal,Total,Total,, euros,,1133.3
2017,Portugal,Ganho médio mensal,Total,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,2104.9
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,1602.7
2018,Portugal,Ganho médio mensal,01. Quadros superiores,B. Indústrias extrativas,, euros,,3532.1
2018,Portugal,Ganho médio mensal,01. Quadros superiores,C. Indústrias transformadoras,, euros,,2722.3
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,4027.5
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,2281.7
2018,Portugal,Ganho médio mensal,01. Quadros superiores,F. Construção,, euros,,2012.1
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,2371.7
2018,Portugal,Ganho médio mensal,01. Quadros superiores,H. Transportes e armazenagem,, euros,,3699.6
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"I. Alojamento, restauração e similares",, euros,,1838.8
2018,Portugal,Ganho médio mensal,01. Quadros superiores,J. Atividades de informação e de comunicação,, euros,,2404.5
2018,Portugal,Ganho médio mensal,01. Quadros superiores,K. Atividades financeiras e de seguros,, euros,,3875.7
2018,Portugal,Ganho médio mensal,01. Quadros superiores,L. Atividades imobiliárias,, euros,,2088.0
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,2216.4
2018,Portugal,Ganho médio mensal,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,, euros,,2673.6
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,3266.6
2018,Portugal,Ganho médio mensal,01. Quadros superiores,P. Educação,, euros,,1843.3
2018,Portugal,Ganho médio mensal,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,, euros,,2042.6
2018,Portugal,Ganho médio mensal,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,2516.5
2018,Portugal,Ganho médio mensal,01. Quadros superiores,S. Outras atividades de serviços,, euros,,1917.7
2018,Portugal,Ganho médio mensal,01. Quadros superiores,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2018,Portugal,Ganho médio mensal,01. Quadros superiores,Total,, euros,,2429.7
2018,Portugal,Ganho médio mensal,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,3032.1
2018,Portugal,Ganho médio mensal,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",, euros,,1330.6
2018,Portugal,Ganho médio mensal,02. Quadros médios,B. Indústrias extrativas,, euros,,2984.5
2018,Portugal,Ganho médio mensal,02. Quadros médios,C. Indústrias transformadoras,, euros,,1816.9
2018,Portugal,Ganho médio mensal,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,2842.4
2018,Portugal,Ganho médio mensal,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",, euros,,1966.0
2018,Portugal,Ganho médio mensal,02. Quadros médios,F. Construção,, euros,,1514.8
2018,Portugal,Ganho médio mensal,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",, euros,,1804.2
2018,Portugal,Ganho médio mensal,02. Quadros médios,H. Transportes e armazenagem,, euros,,2610.6
2018,Portugal,Ganho médio mensal,02. Quadros médios,"I. Alojamento, restauração e similares",, euros,,1406.6
2018,Portugal,Ganho médio mensal,02. Quadros médios,J. Atividades de informação e de comunicação,, euros,,1798.6
2018,Portugal,Ganho médio mensal,02. Quadros médios,K. Atividades financeiras e de seguros,, euros,,2766.3
2018,Portugal,Ganho médio mensal,02. Quadros médios,L. Atividades imobiliárias,, euros,,1481.9
2018,Portugal,Ganho médio mensal,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",, euros,,1429.2
2018,Portugal,Ganho médio mensal,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,, euros,,1692.6
2018,Portugal,Ganho médio mensal,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",, euros,,1939.0
2018,Portugal,Ganho médio mensal,02. Quadros médios,P. Educação,, euros,,1552.5
2018,Portugal,Ganho médio mensal,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,, euros,,1431.2
2018,Portugal,Ganho médio mensal,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",, euros,,1687.1
2018,Portugal,Ganho médio mensal,02. Quadros médios,S. Outras atividades de serviços,, euros,,1393.3
2018,Portugal,Ganho médio mensal,02. Quadros médios,T. Atividades das famílias com empregados domésticos e atividades de produção das famílias para uso próprio,, euros,x,
2018,Portugal,Ganho médio mensal,02. Quadros médios,Total,, euros,,1753.5
2018,Portugal,Ganho médio mensal,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,, euros,,2588.0
2018,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",, euros,,1231.8
2018,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,, euros,,1679.1
2018,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,, euros,,1676.0
2018,Portugal,Ganho médio mensal,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",, euros,,2376.0
