01. Ano,02. Nome Região (Portugal),03. Indicador,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2016,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1632.9
2016,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,744.6
2016,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,997.4
2016,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,612.1
2016,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,773.9
2016,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,906.2
2016,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,868.8
2016,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,849.6
2016,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,910.0
2016,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1108.4
2016,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,546.8
2016,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,840.3
2016,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,639.5
2016,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,805.6
2016,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,976.8
2016,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,991.4
2016,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1023.6
2016,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1181.9
2016,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1460.6
2016,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,688.3
2016,Portugal,Remuneração média mensal de base,Total,Total,, euros,,924.9
2017,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,682.8
2017,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,862.1
2017,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1052.1
2017,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1111.3
2017,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1140.1
2017,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1353.7
2017,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1681.1
2017,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,728.0
2017,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,1012.3
2017,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,640.2
2017,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,796.1
2017,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,925.7
2017,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,894.3
2017,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,865.2
2017,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,899.9
2017,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1155.7
2017,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,564.6
2017,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,861.2
2017,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,664.3
2017,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,831.1
2017,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,992.2
2017,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,1011.9
2017,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1024.6
2017,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1181.5
2017,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1507.1
2017,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,682.8
2017,Portugal,Remuneração média mensal de base,Total,Total,, euros,,943.0
2018,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,713.1
2018,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,900.7
2018,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1078.0
2018,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1139.4
2018,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1150.5
2018,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1329.8
2018,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1715.2
2018,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,733.3
2018,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,1039.1
2018,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,667.7
2018,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,823.3
2018,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,950.6
2018,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,929.1
2018,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,887.8
2018,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,929.9
2018,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1159.9
2018,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,609.1
2018,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,888.6
2018,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,693.7
2018,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,864.8
2018,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,1017.9
2018,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,1043.1
2018,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1039.2
2018,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1177.7
2018,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1538.7
2018,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,693.2
2018,Portugal,Remuneração média mensal de base,Total,Total,, euros,,970.4
2019,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,749.7
2019,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,944.4
2019,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1115.0
2019,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1178.5
2019,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1162.2
2019,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1356.4
2019,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,937.3
2019,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,1031.7
2019,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,1073.8
2019,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,698.9
2019,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,864.2
2019,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,984.0
2019,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,967.9
2019,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,907.9
2019,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,982.7
2019,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,904.5
2019,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,698.0
2019,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,922.6
2019,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,727.9
2019,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,907.4
2019,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,1053.7
2019,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,1081.9
2019,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1053.8
2019,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1219.7
2019,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,919.6
2019,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,939.9
2019,Portugal,Remuneração média mensal de base,Total,Total,, euros,,1005.1
2020,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,781.8
2020,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,980.7
2020,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1140.6
2020,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1214.3
2020,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1192.5
2020,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1428.3
2020,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1041.1
2020,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,1255.6
2020,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,1109.2
2020,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,734.7
2020,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,904.7
2020,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,1015.8
2020,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,1005.7
2020,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,940.9
2020,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,1024.3
2020,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,988.4
2020,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,662.5
2020,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,960.3
2020,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,762.0
2020,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,946.2
2020,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,1082.6
2020,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,1118.6
2020,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1085.0
2020,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1280.8
2020,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1018.6
2020,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,1150.3
2020,Portugal,Remuneração média mensal de base,Total,Total,, euros,,1042.0
2021,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,818.0
2021,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,1035.4
2021,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1188.9
2021,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1255.3
2021,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1211.7
2021,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1426.2
2021,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,988.1
2021,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,1222.7
2021,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,1152.2
2021,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,774.4
2021,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,951.6
2021,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,1050.8
2021,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,1047.6
2021,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,973.2
2021,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,1065.1
2021,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,934.2
2021,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,686.5
2021,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,999.3
2021,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,799.3
2021,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,997.3
2021,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,1124.8
2021,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,1158.8
2021,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1108.5
2021,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1291.4
2021,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,961.4
2021,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,1101.0
2021,Portugal,Remuneração média mensal de base,Total,Total,, euros,,1082.8
2022,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,881.2
2022,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,1107.3
2022,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1261.7
2022,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1326.4
2022,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1263.4
2022,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1419.4
2022,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1133.5
2022,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,1184.4
2022,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,1217.3
2022,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,827.2
2022,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,1018.5
2022,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,1104.3
2022,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,1107.8
2022,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,1015.2
2022,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,1093.9
2022,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1021.5
2022,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,743.7
2022,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,1054.4
2022,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,857.9
2022,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,1067.4
2022,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,1189.0
2022,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,1224.3
2022,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1154.6
2022,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1298.0
2022,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1084.9
2022,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,1066.3
2022,Portugal,Remuneração média mensal de base,Total,Total,, euros,,1143.4
,,,,,,,,
,Indicador: Ganho e remuneração média mensal de base por sexo e grupo etário,,,,,,,
,Ultima atualização: 17.07.2025,,,,,,,
,"Fonte: Gabinete de Estratégia e Planeamento do Ministério do Trabalho, Solidariedade e Segurança Social (GEP - MTSSS)",,,,,,,
